,Length,Width,Views last 7 days,EUR_Price,clusters,cluster
4630,0.8926203097554342,0.8643359115542484,0.048699324360633116,-0.05466976878607407,1,pink
4631,1.0310253333164572,0.6827957864329333,-0.48644484507701924,-0.05466976878607407,1,pink
4632,1.2994977284167557,0.5920257238722754,-0.2801242014384063,-0.05466976878607407,1,pink
4633,0.4824078302854135,0.5260111329190704,-0.47354980484960596,-0.05466976878607407,1,pink
4634,3.7657751964499275,2.102109491926853,0.06159436458804642,-0.05466976878607407,4,black
4635,0.7225322085117672,1.0293723889372626,0.3259426892500193,-0.054773692407273304,1,pink
4636,0.7225322085117672,1.0293723889372626,0.7837166173231918,-0.054773692407273304,1,pink
4637,-0.09455768961957464,0.15467905880728894,-0.44775972439477935,-0.054773692407273304,1,pink
4638,1.0477006373599542,0.930350502507454,0.06159436458804642,-0.054773692407273304,1,pink
4639,0.08220053324149122,0.34447100779775497,-0.1511737991642732,-0.054773692407273304,1,pink
4640,-0.2863236861197876,-0.6374960326311783,0.08738444504287304,-0.054773692407273304,0,light pink
4641,0.33066256348959283,0.5920257238722754,-0.5444725261003791,-0.054773692407273304,1,pink
4642,-0.2346302435849475,-0.04336471405232797,-0.28657172155211297,-0.05483500734378085,1,pink
4643,3.6957389194672423,2.019591253235346,-0.5638150864414991,-0.054877616028472534,4,black
4644,-0.28799121652413723,-0.47245955524816424,1.2221479850552444,-0.03388504454622687,0,light pink
4645,0.505753255946309,0.5755220761339743,-0.5573675663277925,-0.055189386892070244,1,pink
4646,2.415075568926689,1.6070000597778114,-0.5380250059866725,-0.055189386892070244,4,black
4647,0.5224285599898058,0.8230767922084951,-0.5380250059866725,-0.055189386892070244,1,pink
4648,0.2522886344851582,0.4847520135733164,-0.0931461181409133,-0.05570900499806643,1,pink
4649,0.39736377966358,0.7405585535169884,0.07448940481545974,-0.05570900499806643,1,pink
4650,1.3061678500341543,1.4832227017405506,-0.6411853278059789,-0.05570900499806643,4,black
4651,-0.2346302435849475,-0.04336471405232797,0.13896460595252627,-0.05570900499806643,0,light pink
4652,-0.19294198347620556,-0.19189754369704065,-0.6863179686019255,-0.05570900499806643,1,pink
4653,0.6291505058681852,1.4254599346564962,-0.7250030892841655,-0.05570900499806643,1,pink
4654,-0.2112848179240522,-0.15063842435128694,-0.7636882099664054,-0.05570900499806643,1,pink
4655,0.5391038640333025,0.9055950309000025,-0.2607816410972863,-0.05570900499806643,1,pink
4656,0.3073171378286976,0.36097465553605634,-0.2092014801876331,-0.05570900499806643,1,pink
4657,-0.28799121652413723,-0.20840119143534205,0.6934513357312986,-0.05570900499806643,0,light pink
4658,-0.20294716590230372,-0.19189754369704065,-0.6025002071237391,-0.05570900499806643,0,light pink
4659,0.4640649958375671,0.8643359115542484,-0.22854404052875305,-0.05570900499806643,1,pink
4660,-0.29466133814153606,-0.16714207208958834,-0.5122349255318459,-0.05570900499806643,0,light pink
4661,0.32232491146784464,0.5755220761339743,-0.0351184371175534,-0.05570900499806643,1,pink
4662,-0.2913262773328365,-0.4559559075098628,0.14541212606623294,-0.055916852240464894,0,light pink
4663,-0.6915335743767591,-1.0748426976961651,0.26146748811295273,-0.05602077586166413,0,light pink
4664,0.013831786663154431,0.03915352463917907,-0.660527888147099,1.8580434401496517,1,pink
4665,0.2973119554025994,0.36922647940520686,1.286623186192311,-0.05674824121005879,1,pink
4666,0.5307662120115543,0.6992994341712351,-0.40262708359883276,-0.05674824121005879,1,pink
4667,0.19726013114161886,0.5425147806573715,-0.15762131927797984,-0.05674824121005879,1,pink
4668,-0.28799121652413723,-0.018609242444876037,-0.1640688393916865,-0.05674824121005879,1,pink
4669,-0.05787202072388194,-0.01035741857572515,-0.29946676177952625,-0.05693530372821741,1,pink
4670,0.2973119554025994,0.36922647940520686,-0.11893619859573992,-0.057267859316054964,1,pink
4671,-0.2529730780327941,-0.29091943012684873,0.42910301106932575,-0.05778747742205114,0,light pink
4672,-0.08121744638477721,-0.125882952743835,-0.5186824456455525,-0.05941388209381919,1,pink
4673,0.263961347315606,0.550766604526522,-0.5509200462140859,-0.05986594984603586,1,pink
4674,0.09053818526323942,0.2867082407136998,0.2098873272032995,-0.05986594984603586,1,pink
4675,1.8814658395347927,1.4832227017405506,-0.41552212382624604,-0.05986594984603586,4,black
4676,0.2806366513591027,0.6167811954797277,-0.5767101266689124,-0.05986594984603586,1,pink
4677,0.22227308720686406,0.47650018970416586,0.04225180424692646,-0.05986594984603586,1,pink
4678,0.19726013114161886,0.550766604526522,0.5387108530023389,-0.05986594984603586,1,pink
4679,0.4640649958375671,0.6910476103020838,-0.05446099745867337,-0.05986594984603586,1,pink
4680,-0.2746509732893398,-0.24966031078109538,-0.2092014801876331,-0.06090518605802822,0,light pink
4681,0.047182394750147856,0.534262956788221,0.06804188470175308,-0.06132088054282517,1,pink
4682,-0.19961210509360444,-0.29091943012684873,-0.7056605289430455,-0.06194442227002058,0,light pink
4683,-0.356359963102474,-0.018609242444876037,-0.5315774858729658,-0.06220423132301867,1,pink
4684,0.7225322085117672,1.11189062762877,-0.6863179686019255,-0.06298365848201294,1,pink
4685,0.22227308720686406,0.45174471809671357,-0.5960526870100323,-0.06298365848201294,1,pink
4686,0.03717721232404971,-0.04336471405232797,-0.08025107791349999,-0.06298365848201294,1,pink
4687,0.1055459589023865,0.550766604526522,-0.8152683708760586,-0.06298365848201294,1,pink
4688,-0.4530767265547553,-1.2811382944249325,-0.32525684223435286,1.7981522572525321,0,light pink
4689,-0.4263962400851604,-0.5632296178088217,0.08738444504287304,-0.04343666457064865,0,light pink
4690,0.21393543518511557,0.2867082407136998,0.519368292661219,-0.044277406666150466,1,pink
4691,-0.37803785835901993,-0.6209923848928769,0.8288492581191383,-0.044277406666150466,0,light pink
4692,-0.5848116284983796,-0.8685471009673976,1.247938065510071,-0.044277406666150466,0,light pink
4693,0.5424389248420021,0.3857301271435079,-0.46710228473589926,-0.2848917668287415,1,pink
4694,0.4307143877505737,0.7570622012552894,-0.21564900030133974,-0.28489904148222545,1,pink
4695,-0.20294716590230372,-0.19189754369704065,-0.40262708359883276,-0.06503822847312184,0,light pink
4696,0.39736377966358,0.7818176728627417,-0.6025002071237391,-0.06506213090599766,1,pink
4697,0.2106003743764163,0.8725877354233996,-0.6992130088293389,-0.06506213090599766,1,pink
4698,0.23394580003731155,0.40223377488180967,-0.0931461181409133,-0.06506213090599766,1,pink
4699,0.3740183540026847,0.5755220761339743,-0.6927654887156323,-0.06506213090599766,1,pink
4700,0.5874622457594433,0.8395804399467969,-0.17696387961909982,-0.06506213090599766,1,pink
4701,0.41070402289837743,0.6167811954797277,-0.39617956348512606,-0.06506213090599766,1,pink
4702,0.43905203977232193,0.6497884909563304,-0.7830307703075254,-0.06506213090599766,1,pink
4703,0.18892247911987034,0.32796736005945354,-0.47354980484960596,-0.06610136711799001,1,pink
4704,0.2973119554025994,0.44349289422756305,-0.583157646782619,-0.06610136711799001,1,pink
4705,-0.13624594972831658,-0.16714207208958834,1.2608331057374842,-0.06610136711799001,0,light pink
4706,0.48074029988106387,0.6167811954797277,-0.18341139973280646,-0.06610136711799001,1,pink
4707,0.4724026478593156,0.6662921386946322,-0.6411853278059789,-0.06610136711799001,1,pink
4708,0.5491090464594006,0.6415366670871799,-0.583157646782619,-0.06610136711799001,1,pink
4709,0.4223767357288252,0.534262956788221,-0.7185555691704588,-0.06610136711799001,1,pink
4710,0.37902094521573365,0.658040314825481,-0.5702626065552058,-0.06610136711799001,1,pink
4711,0.113883610924135,0.36922647940520686,-0.35749444280288617,-0.06610136711799001,1,pink
4712,-0.6831959223550107,-0.6705033281077808,-0.47354980484960596,-0.06610136711799001,0,light pink
4713,-0.20294716590230372,-0.16714207208958834,-0.621842767464859,-0.06610136711799001,1,pink
4714,0.5407713944376524,0.6085293716105771,-0.5122349255318459,-0.06610136711799001,1,pink
4715,-0.29466133814153606,-0.19189754369704065,-0.8023733306486454,-0.06610136711799001,0,light pink
4716,-0.15625631458051287,-0.20014936756619117,-0.33170436234805956,-0.06610136711799001,0,light pink
4717,0.047182394750147856,-0.4559559075098628,-0.02222339689014009,-0.06610136711799001,0,light pink
4718,0.9693267083555195,0.9055950309000025,-0.7121080490567522,-0.06610136711799001,1,pink
4719,0.43905203977232193,0.36097465553605634,0.4419980512967391,-0.06610136711799001,1,pink
4720,0.14723421901112843,0.36922647940520686,-0.3768370031440061,-0.06610136711799001,1,pink
4721,0.03884474272839935,0.5425147806573715,0.06804188470175308,-0.06610136711799001,1,pink
4722,0.013831786663154431,0.36097465553605634,-0.19630643996021976,-0.06610136711799001,1,pink
4723,0.14723421901112843,0.36922647940520686,-0.6734229283745122,-0.06610136711799001,1,pink
4724,0.14723421901112843,0.36922647940520686,-0.1640688393916865,-0.06610136711799001,1,pink
4725,-0.2112848179240522,-0.15063842435128694,-0.20275396007392643,-0.06620529073918925,0,light pink
4726,-0.3530249022937747,-0.505466850724767,1.0867500626674045,-0.06676647829366512,0,light pink
4727,1.372869066208141,1.0706315082830158,-0.2092014801876331,-0.06714060332998238,1,pink
4728,0.19726013114161886,0.550766604526522,-0.5509200462140859,-0.06714060332998238,1,pink
4729,0.1022108980936872,0.20419000202219278,-0.5251299657592592,-0.06714060332998238,1,pink
4730,0.047182394750147856,0.34447100779775497,-0.4090746037125394,-0.07025831196595946,1,pink
4731,0.13055891496763172,0.2867082407136998,-0.17051635950539315,-0.07025831196595946,1,pink
4732,1.3145055020559027,0.6992994341712351,-0.3381518824617662,-0.07025831196595946,1,pink
4733,-0.1529212537718133,0.030901700770028188,0.27436252834036606,-0.07025831196595946,1,pink
4734,-0.11957064568481986,0.16293088267643946,-0.6153952473511524,-0.07025831196595946,1,pink
4735,0.9693267083555195,0.9055950309000025,-0.6863179686019255,-0.07025831196595946,1,pink
4736,0.3740183540026847,0.5755220761339743,-0.5960526870100323,-0.07025831196595946,1,pink
4737,2.5484780012746637,1.1944088663202765,-0.7121080490567522,-0.07025831196595946,4,black
4738,-0.2112848179240522,-0.15063842435128694,1.2350430252826576,-0.07025831196595946,0,light pink
4739,0.6308180362725349,0.7818176728627417,-0.6476328479196857,-0.07025831196595946,1,pink
4740,0.07219535081539306,0.2867082407136998,-0.39617956348512606,-0.07025831196595946,1,pink
4741,-0.19794457468925478,-0.19189754369704065,-0.5122349255318459,-0.07025831196595946,0,light pink
4742,0.7808957726640056,1.1944088663202765,-0.5573675663277925,-0.07025831196595946,1,pink
4743,-0.0028435173803425776,-0.018609242444876037,-0.3188093221206462,-0.07025831196595946,1,pink
4744,0.5140909079680576,0.8643359115542484,-0.6992130088293389,-0.07025831196595946,1,pink
4745,0.48907795190281234,0.6662921386946322,-0.0351184371175534,-0.07025831196595946,1,pink
4746,-0.32801194622852947,-0.6705033281077808,-0.02222339689014009,-0.07025831196595946,0,light pink
4747,-0.4030508144242648,-0.47245955524816424,-0.33170436234805956,-0.07025831196595946,0,light pink
4748,-0.04119671668038492,0.05565717237748048,0.2227823674307128,-0.07025831196595946,1,pink
4749,0.2622938169112561,0.34447100779775497,2.1376958412015896,-0.07025831196595946,3,dark purple
4750,0.03050709070665114,0.2867082407136998,1.5896566315365237,-0.07025831196595946,1,pink
4751,0.5807921241420444,0.5920257238722754,-0.21564900030133974,-0.07036223558715869,1,pink
4752,0.24728604327210899,0.36097465553605634,0.04225180424692646,-0.07046615920835793,1,pink
4753,-0.28799121652413723,-0.05161653792147849,-0.5057874054181393,1.7234436444448253,1,pink
4754,0.6641686443595283,0.658040314825481,-0.5444725261003791,-0.07337602060193654,1,pink
4755,0.5391038640333025,0.6167811954797277,-0.434864684167366,-0.07337602060193654,1,pink
4756,0.4974156039245606,0.8973432070308512,-0.7121080490567522,-0.07337602060193654,1,pink
4757,-0.186271861858807,-0.0846238333980813,0.7127938960724186,-0.05466976878607407,0,light pink
4758,-0.5798090372853307,-0.7860288622758906,0.6096335742531122,-0.05570900499806643,0,light pink
4759,0.16390952305462514,0.36097465553605634,0.13251708583881963,-0.05570900499806643,1,pink
4760,0.19726013114161886,0.6085293716105771,-0.32525684223435286,-0.0755584166471205,1,pink
4761,0.6891816004247735,0.6992994341712351,-0.17051635950539315,-0.0755584166471205,1,pink
4762,2.5484780012746637,0.7818176728627417,-0.49289236519072593,-0.07597411113191743,4,black
4763,-0.319674294206781,-0.4559559075098628,-0.3510469226891795,-0.07597411113191743,0,light pink
4764,0.3806884756200833,0.36922647940520686,-0.17696387961909982,-0.07649372923791362,1,pink
4765,0.4974156039245606,0.8973432070308512,-0.7314506093978721,-0.07649372923791362,1,pink
4766,0.15723940143722656,0.32796736005945354,-0.2607816410972863,-0.07649372923791362,1,pink
4767,0.5140909079680576,0.8230767922084951,-0.621842767464859,-0.07649372923791362,1,pink
4768,0.24728604327210899,0.36922647940520686,-0.17696387961909982,-0.07649372923791362,1,pink
4769,0.19392507033291956,0.5425147806573715,-0.7507931697389921,-0.07649372923791362,1,pink
4770,0.9693267083555195,0.9055950309000025,-0.25433412098357966,-0.07649372923791362,1,pink
4771,0.2739665297417038,0.32796736005945354,-0.46710228473589926,-0.07649372923791362,1,pink
4772,0.21393543518511557,0.5012556613116181,-0.6476328479196857,-0.07649372923791362,1,pink
4773,-0.12290570649351915,0.36922647940520686,-0.6798704484882189,-0.07649372923791362,1,pink
4774,-0.03452659506298636,0.05565717237748048,-0.3510469226891795,-0.07649372923791362,1,pink
4775,0.34400280672439026,0.4847520135733164,0.13251708583881963,-0.07649372923791362,1,pink
4776,-0.04119671668038492,0.05565717237748048,0.22922988754441945,-0.07649372923791362,1,pink
4777,0.3806884756200833,0.5755220761339743,-0.17696387961909982,-0.07649372923791362,1,pink
4778,2.8119478051619127,1.0293723889372626,1.0867500626674045,-0.07649372923791362,4,black
4779,0.23227826963296191,0.4599965419658648,-0.5251299657592592,-0.07649372923791362,1,pink
4780,-0.5081052298982947,-0.8767989248365482,3.027453616893108,-0.07651971014321343,3,dark purple
4781,0.33066256348959283,0.36097465553605634,0.20343980708959283,-0.07753296544990598,1,pink
4782,0.013831786663154431,-0.4559559075098628,0.14541212606623294,-0.07753296544990598,0,light pink
4783,0.3139872594460961,0.5095074851807687,-0.24143908075616635,1.67602121761919,1,pink
4784,-0.036194125467336004,-0.4559559075098628,0.8997719793699116,-0.0588267136340435,0,light pink
4785,-0.28799121652413723,-0.20840119143534205,0.3968654105007925,-0.07805258355590215,0,light pink
4786,-0.009513638997741145,0.030901700770028188,0.19054476686217953,1.6618117408926185,1,pink
4787,0.2439509824634097,0.15467905880728894,-0.4993398853044326,1.6584061638259195,1,pink
4788,0.6158102626333878,0.550766604526522,-0.28657172155211297,-0.08065067408588306,1,pink
4789,0.9059605529902314,0.8148249683393445,-0.48644484507701924,-0.08065067408588306,1,pink
4790,0.6675037051682279,0.6167811954797277,-0.6798704484882189,-0.08065067408588306,1,pink
4791,-0.8199334155116843,-1.2233755273408777,-0.6863179686019255,-0.08065067408588306,0,light pink
4792,-0.1529212537718133,0.030901700770028188,0.18409724674847286,-0.08065067408588306,1,pink
4793,0.9643241171424702,1.1944088663202765,2.408491685977269,-0.08065067408588306,3,dark purple
4794,0.4307143877505737,0.7405585535169884,2.0667731199508164,-0.08065067408588306,3,dark purple
4795,0.5224285599898058,0.6662921386946322,-0.1511737991642732,-0.08065067408588306,1,pink
4796,0.13889656698938022,0.2454491213679465,-0.6734229283745122,-0.08073796992769042,1,pink
4797,-0.5081052298982947,-1.0748426976961651,-0.3510469226891795,-0.08076499006920221,0,light pink
4798,2.8069452139488633,1.2109125140585777,-0.6476328479196857,-0.08117029219187924,4,black
4799,-0.21295234832840185,-0.19189754369704065,-0.7507931697389921,-0.0812835689389864,1,pink
4800,0.43571697896362266,0.6992994341712351,-0.27367668132469963,-0.08148206305547694,1,pink
4801,-0.31133664218503276,-0.24966031078109538,0.9320095799384448,-0.08168991029787541,0,light pink
4802,-0.08622003759782643,0.03915352463917907,-0.5122349255318459,-0.08259508503852075,1,pink
4803,-0.0028435173803425776,0.16293088267643946,-0.6476328479196857,1.6319835831360139,1,pink
4804,-0.2813210949067386,-0.39819314042580806,-0.6734229283745122,-0.2872175774711804,0,light pink
4805,-0.4030508144242648,-1.1161018170419184,0.835296778232845,-0.06708864151938276,0,light pink
4806,0.21393543518511557,0.36922647940520686,-0.6863179686019255,-0.08584685514584485,1,pink
4807,0.32732750268089356,0.5095074851807687,-0.6669754082608056,-0.08584685514584485,1,pink
4808,2.5484780012746637,2.5807152763375933,0.31304764902260596,-0.08584685514584485,4,black
4809,1.0460331069556041,0.8395804399467969,0.2550199679992461,-0.08584685514584485,1,pink
4810,0.527431151202855,0.7405585535169884,-0.4606547646221926,-0.08584685514584485,1,pink
4811,0.8409268672205944,0.913846854769153,-0.267229161210993,-0.08584685514584485,1,pink
4812,0.4757377086680149,0.5755220761339743,-0.6282902875785656,-0.08584685514584485,1,pink
4813,-0.186271861858807,-0.33217854947260245,-0.4799973249633126,-0.08584685514584485,0,light pink
4814,0.19726013114161886,0.36097465553605634,-0.6347378076922723,-0.08584685514584485,1,pink
4815,0.4307143877505737,0.534262956788221,-0.2930192416658196,-0.08584685514584485,1,pink
4816,-0.11957064568481986,-0.4559559075098628,-0.1060411583683266,-0.08584685514584485,0,light pink
4817,0.5074207863506587,0.534262956788221,0.17120220652105955,-0.08595077876704409,1,pink
4818,0.9276384482467775,0.8643359115542484,-0.28657172155211297,-0.28745971950857463,1,pink
4819,1.1310771575774379,0.8560840876850979,0.5709484535708722,-0.2874607587447866,1,pink
4820,0.08887065485888979,0.4930038374424676,-0.5767101266689124,-0.08636647325184103,1,pink
4821,0.7141945564900187,0.9881132695915091,-0.49289236519072593,-0.08636647325184103,1,pink
4822,0.4640649958375671,0.9468541502457558,-0.2801242014384063,-0.08636647325184103,1,pink
4823,0.3640131715765866,0.534262956788221,-0.34459940257547284,-0.08636647325184103,1,pink
4824,0.25895875610255675,-0.19189754369704065,-0.660527888147099,-0.08636647325184103,1,pink
4825,0.4640649958375671,0.9468541502457558,-0.35749444280288617,-0.08636647325184103,1,pink
4826,0.527431151202855,0.3774783032743574,-0.0931461181409133,-0.08688609135783722,1,pink
4827,0.3806884756200833,0.36922647940520686,0.2227823674307128,-0.08688609135783722,1,pink
4828,-0.05286942951083271,-0.0846238333980813,-0.11893619859573992,-0.08688609135783722,1,pink
4829,2.0832370184611038,1.5162299972171536,-0.434864684167366,-0.08688609135783722,4,black
4830,2.0832370184611038,1.5162299972171536,-0.6282902875785656,-0.08688609135783722,4,black
4831,0.6641686443595283,0.550766604526522,0.2227823674307128,-0.08688609135783722,1,pink
4832,0.6474933403160316,0.534262956788221,-0.7314506093978721,-0.08688609135783722,1,pink
4833,0.48074029988106387,0.9055950309000025,-0.3897320433714194,-0.08688609135783722,1,pink
4834,0.16390952305462514,0.45174471809671357,-0.048013477344966714,-0.08688609135783722,1,pink
4835,-0.29466133814153606,-0.16714207208958834,-0.6089477272374457,-0.08688609135783722,0,light pink
4836,0.1755822358850729,0.4930038374424676,-0.7765832501938187,-0.08688609135783722,1,pink
4837,-0.11957064568481986,-0.04336471405232797,0.28725756856777934,-0.08688609135783722,1,pink
4838,0.24728604327210899,0.658040314825481,0.06804188470175308,-0.08688609135783722,1,pink
4839,0.7358724517465643,0.7323067296478378,0.13896460595252627,-0.08688609135783722,1,pink
4840,0.5807921241420444,0.31971553619030263,-0.4993398853044326,-0.08688609135783722,1,pink
4841,0.6141427322290381,0.534262956788221,-0.5767101266689124,-0.08688609135783722,1,pink
4842,0.7358724517465643,0.7323067296478378,-0.1060411583683266,-0.08688609135783722,1,pink
4843,-0.13624594972831658,0.03915352463917907,1.3704409476704973,-0.08688609135783722,0,light pink
4844,-0.13624594972831658,0.03915352463917907,0.3001526087951927,-0.08688609135783722,1,pink
4845,-0.2746509732893398,-0.24966031078109538,-0.4799973249633126,-0.08688609135783722,0,light pink
4846,0.263961347315606,0.6497884909563304,-0.6540803680333923,-0.08688609135783722,1,pink
4847,0.03884474272839935,0.5425147806573715,0.31949516913631265,-0.08688609135783722,1,pink
4848,0.7225322085117672,1.0293723889372626,-0.3123618020069396,-0.09104303620580666,1,pink
4849,0.13055891496763172,0.534262956788221,-0.7314506093978721,-0.09104303620580666,1,pink
4850,0.043847333941448574,0.5012556613116181,0.1518596461799396,-0.09104303620580666,1,pink
4851,0.377353414811384,0.7818176728627417,-0.7250030892841655,-0.09104303620580666,1,pink
4852,0.7108594956813195,0.550766604526522,-0.6153952473511524,-0.09104303620580666,1,pink
4853,-0.19294198347620556,-0.19189754369704065,-0.8410584513308853,-0.09104303620580666,1,pink
4854,-0.39471316240251664,-0.49721502685561614,0.4226554909556191,-0.09104303620580666,0,light pink
4855,0.5307662120115543,0.9468541502457558,-0.8475059714445919,-0.09104303620580666,1,pink
4856,0.4724026478593156,0.6662921386946322,-0.7507931697389921,-0.09104303620580666,1,pink
4857,-0.2963288685458857,-0.15063842435128694,-0.28657172155211297,-0.09104303620580666,0,light pink
4858,0.6141427322290381,0.5755220761339743,-0.8410584513308853,-0.09104303620580666,1,pink
4859,-0.05787202072388194,0.2867082407136998,-0.6992130088293389,-0.09104303620580666,1,pink
4860,0.19726013114161886,0.5425147806573715,-0.5122349255318459,-0.09104303620580666,1,pink
4861,0.975996829972918,1.0293723889372626,-0.6089477272374457,-0.09104303620580666,1,pink
4862,0.4724026478593156,0.6662921386946322,-0.5573675663277925,-0.09104303620580666,1,pink
4863,-0.19294198347620556,-0.23315666304279398,-0.18985891984651312,-0.09104303620580666,0,light pink
4864,0.263961347315606,0.6497884909563304,-0.08025107791349999,-0.09104303620580666,1,pink
4865,-0.08622003759782643,-0.20840119143534205,-0.06735603768608668,-0.09104303620580666,0,light pink
4866,0.3239924418721943,0.8313286160776455,-0.5638150864414991,-0.09104303620580666,1,pink
4867,-0.29466133814153606,-0.19189754369704065,-0.6927654887156323,-0.09114695982700588,0,light pink
4868,0.03050709070665114,0.12167176333068612,-0.2349915606424597,1.5585875256640533,1,pink
4869,0.3139872594460961,0.5755220761339743,0.7192414161861252,1.5585875256640533,1,pink
4870,-0.15625631458051287,-0.16714207208958834,0.8030591776643118,-0.0755584166471205,0,light pink
4871,0.5324337424159039,0.7158030819095361,-0.6153952473511524,-0.09208227241779901,1,pink
4872,-0.04119671668038492,0.05565717237748048,-0.42841716405365937,-0.09208227241779901,1,pink
4873,0.18058482709812215,0.5755220761339743,0.010014203678393185,-0.09208227241779901,1,pink
4874,-0.29466133814153606,-0.16714207208958834,-0.4090746037125394,-0.09218619603899825,0,light pink
4875,0.07052782041104343,-0.035112890183177446,-0.49289236519072593,-0.28813418381015765,1,pink
4876,-0.21962246994580042,0.1051681155923847,-0.6089477272374457,-0.09249796690259596,1,pink
4877,0.3806884756200833,0.36922647940520686,-0.5509200462140859,-0.09312150862979136,1,pink
4878,0.047182394750147856,-0.4559559075098628,-0.5444725261003791,-0.09312150862979136,0,light pink
4879,0.1055459589023865,0.0804126439849324,0.6612137351627654,-0.09623921726576845,1,pink
4880,0.03550968191970007,0.32796736005945354,-0.39617956348512606,-0.09623921726576845,1,pink
4881,0.23061073922861228,0.20419000202219278,-0.0931461181409133,-0.09623921726576845,1,pink
4882,0.547441516055051,0.6415366670871799,-0.4219696439399527,-0.09623921726576845,1,pink
4883,0.2106003743764163,0.20419000202219278,-0.7765832501938187,-0.09623921726576845,1,pink
4884,0.5157584383724072,0.3774783032743574,-0.5702626065552058,-0.09623921726576845,1,pink
4885,0.14723421901112843,0.45174471809671357,-0.5767101266689124,-0.09623921726576845,1,pink
4886,0.28230418176345234,0.5260111329190704,-0.46710228473589926,-0.09623921726576845,1,pink
4887,0.4790727694767142,0.6167811954797277,-0.583157646782619,-0.09623921726576845,1,pink
4888,-0.28799121652413723,-0.018609242444876037,-0.5896051668963257,-0.09623921726576845,1,pink
4889,-0.28799121652413723,-0.018609242444876037,-0.5509200462140859,-0.09623921726576845,1,pink
4890,-0.21295234832840185,-0.4559559075098628,-0.5702626065552058,-0.09623921726576845,0,light pink
4891,0.42737932694187414,0.9468541502457558,-0.3832845232577128,-0.09623921726576845,1,pink
4892,0.043847333941448574,0.5012556613116181,-0.39617956348512606,-0.09623921726576845,1,pink
4893,-0.009513638997741145,0.0061462291625762585,-0.3897320433714194,-0.09623921726576845,1,pink
4894,0.07219535081539306,0.45174471809671357,-0.7378981295115788,-0.09623921726576845,1,pink
4895,0.3756858844070344,0.20419000202219278,-0.7378981295115788,-0.09623921726576845,1,pink
4896,0.7442101037683129,0.9881132695915091,-0.3188093221206462,-0.09623921726576845,1,pink
4897,0.21393543518511557,0.36922647940520686,-0.08025107791349999,-0.09623921726576845,1,pink
4898,0.3756858844070344,0.20419000202219278,-0.42841716405365937,-0.09623921726576845,1,pink
4899,0.25062110408080857,0.34447100779775497,-0.4090746037125394,-0.09623921726576845,1,pink
4900,-0.42806377048951005,-0.3734376688183558,0.19054476686217953,-0.09623921726576845,0,light pink
4901,1.197778373751425,1.4419635823947974,-0.028670917003846746,-0.09623921726576845,1,pink
4902,-0.05787202072388194,-0.5797332655471232,-0.5573675663277925,-0.09623921726576845,0,light pink
4903,0.3523404587461388,0.7075512580403855,-0.29946676177952625,-0.09624025650198044,1,pink
4904,-0.2112848179240522,-0.15063842435128694,-0.18985891984651312,-0.09634314088696769,0,light pink
4905,-0.13624594972831658,-0.16714207208958834,-0.06090851757238002,-0.09634314088696769,0,light pink
4906,0.24728604327210899,0.8230767922084951,-0.41552212382624604,-0.0972784534777608,1,pink
4907,0.24728604327210899,0.5755220761339743,-0.5573675663277925,-0.0972784534777608,1,pink
4908,-1.395231405012323,5.279061681549871,9.990775339696295,-0.0972784534777608,3,dark purple
4909,1.01601755967731,1.037624212806413,-0.2801242014384063,-0.10143539832573024,1,pink
4910,0.5140909079680576,0.32796736005945354,-0.37038948303029945,-0.10143539832573024,1,pink
4911,0.8275866239857967,0.7818176728627417,-0.40262708359883276,-0.10143539832573024,1,pink
4912,0.5457739856507013,0.6167811954797277,-0.33170436234805956,-0.10143539832573024,1,pink
4913,-0.18460433145445737,-0.16714207208958834,-0.20275396007392643,-0.10143539832573024,0,light pink
4914,0.21393543518511557,0.4104855987509602,-0.3123618020069396,-0.10143539832573024,1,pink
4915,-0.011181169402090785,0.36097465553605634,0.33883772947743257,-0.10153932194692948,1,pink
4916,-0.4147235272547126,-0.47245955524816424,-0.5509200462140859,-0.10257855815892185,0,light pink
4917,-0.2863236861197876,-0.4559559075098628,-0.5702626065552058,-0.10306595994234626,0,light pink
4918,-0.1695965578153103,-0.125882952743835,-0.1060411583683266,-0.08595077876704409,0,light pink
4919,-0.5197779427287424,-0.7860288622758906,0.12606956572511296,-0.08636647325184103,0,light pink
4920,3.048737122579567,1.23566798566603,-0.17696387961909982,1.4411538337089167,4,black
4921,-0.3130041725893824,-0.48071137911731476,-0.09959363825461995,-0.10609533350030399,0,light pink
4922,-0.2863236861197876,-0.5797332655471232,-0.5509200462140859,-0.10663157938569204,0,light pink
4923,0.03550968191970007,0.1051681155923847,-0.5638150864414991,-0.10663157938569204,1,pink
4924,0.6291505058681852,0.550766604526522,-0.3123618020069396,-0.10663157938569204,1,pink
4925,0.04551486434579821,3.298623952953704,-0.06735603768608668,-0.10663157938569204,4,black
4926,0.6308180362725349,0.7818176728627417,-0.44775972439477935,-0.10663157938569204,1,pink
4927,1.0210201508903594,1.1944088663202765,-0.2930192416658196,-0.10663157938569204,1,pink
4928,0.048849925154497494,0.5755220761339743,-0.6734229283745122,-0.10663157938569204,1,pink
4929,-0.10456287204567279,0.0886644678540833,-0.808820850762352,-0.10663157938569204,1,pink
4930,0.09720830688063829,0.12167176333068612,-0.6153952473511524,-0.10663157938569204,1,pink
